stock_id,net_buy,date
065362,5000.0,2026-07-07
065321,5000.0,2026-07-07
049534,5000.0,2026-07-07
049549,5000.0,2026-07-07
065376,5000.0,2026-07-07
050056,5000.0,2026-07-07
050228,5000.0,2026-07-07
072308,5000.0,2026-07-07
072281,5000.0,2026-07-07
065842,5000.0,2026-07-07
053529,5000.0,2026-07-07
053404,5000.0,2026-07-07
053444,5000.0,2026-07-07
066035,5000.0,2026-07-07
066037,5000.0,2026-07-07
066081,5000.0,2026-07-07
066079,5000.0,2026-07-07
053672,5000.0,2026-07-07
065995,5000.0,2026-07-07
053764,5000.0,2026-07-07
053614,5000.0,2026-07-07
065928,5000.0,2026-07-07
065945,5000.0,2026-07-07
052682,5000.0,2026-07-07
052668,5000.0,2026-07-07
052701,5000.0,2026-07-07
052867,5000.0,2026-07-07
052845,5000.0,2026-07-07
053007,5000.0,2026-07-07
053030,5000.0,2026-07-07
052982,5000.0,2026-07-07
052999,5000.0,2026-07-07
071851,5000.0,2026-07-07
053256,5000.0,2026-07-07
072174,5000.0,2026-07-07
072177,5000.0,2026-07-07
056122,5000.0,2026-07-07
056112,5000.0,2026-07-07
056259,5000.0,2026-07-07
056614,5000.0,2026-07-07
056577,5000.0,2026-07-07
056779,5000.0,2026-07-07
066735,5000.0,2026-07-07
056706,5000.0,2026-07-07
056662,5000.0,2026-07-07
073164,5000.0,2026-07-07
067013,5000.0,2026-07-07
067018,5000.0,2026-07-07
057423,5000.0,2026-07-07
073483,5000.0,2026-07-07
057330,5000.0,2026-07-07
057336,5000.0,2026-07-07
057416,5000.0,2026-07-07
067011,5000.0,2026-07-07
066943,5000.0,2026-07-07
057328,5000.0,2026-07-07
057286,5000.0,2026-07-07
066831,5000.0,2026-07-07
073282,5000.0,2026-07-07
066777,5000.0,2026-07-07
057052,5000.0,2026-07-07
056980,5000.0,2026-07-07
056965,5000.0,2026-07-07
066909,5000.0,2026-07-07
066910,5000.0,2026-07-07
057120,5000.0,2026-07-07
057140,5000.0,2026-07-07
073356,5000.0,2026-07-07
057074,5000.0,2026-07-07
054444,5000.0,2026-07-07
054521,5000.0,2026-07-07
066380,5000.0,2026-07-07
054487,5000.0,2026-07-07
066401,5000.0,2026-07-07
054117,5000.0,2026-07-07
054144,5000.0,2026-07-07
054216,5000.0,2026-07-07
066522,5000.0,2026-07-07
054821,5000.0,2026-07-07
072748,5000.0,2026-07-07
072664,5000.0,2026-07-07
054854,5000.0,2026-07-07
073017,5000.0,2026-07-07
054867,5000.0,2026-07-07
072982,5000.0,2026-07-07
072998,5000.0,2026-07-07
073002,5000.0,2026-07-07
072928,5000.0,2026-07-07
072877,5000.0,2026-07-07
055754,5000.0,2026-07-07
055734,5000.0,2026-07-07
055674,5000.0,2026-07-07
055485,5000.0,2026-07-07
055651,5000.0,2026-07-07
055611,5000.0,2026-07-07
055725,5000.0,2026-07-07
055133,5000.0,2026-07-07
055030,5000.0,2026-07-07
054952,5000.0,2026-07-07
055210,5000.0,2026-07-07
057858,5000.0,2026-07-07
058050,5000.0,2026-07-07
057690,5000.0,2026-07-07
057694,5000.0,2026-07-07
057805,5000.0,2026-07-07
057660,5000.0,2026-07-07
08210U,5000.0,2026-07-07
07931U,5000.0,2026-07-07
058280,5000.0,2026-07-07
030827,5000.0,2026-07-07
058221,5000.0,2026-07-07
058309,5000.0,2026-07-07
058277,5000.0,2026-07-07
058396,5000.0,2026-07-07
03330T,5000.0,2026-07-07
073591,5000.0,2026-07-07
067097,5000.0,2026-07-07
074127,5000.0,2026-07-07
073895,5000.0,2026-07-07
073864,5000.0,2026-07-07
067418,5000.0,2026-07-07
08653U,5000.0,2026-07-07
08751U,5000.0,2026-07-07
08742U,5000.0,2026-07-07
087487,5000.0,2026-07-07
067580,5000.0,2026-07-07
08464U,5000.0,2026-07-07
08375U,5000.0,2026-07-07
058734,5000.0,2026-07-07
067632,5000.0,2026-07-07
067592,5000.0,2026-07-07
067757,5000.0,2026-07-07
067685,5000.0,2026-07-07
067711,5000.0,2026-07-07
5533,4750.0,2026-07-07
1737,4750.0,2026-07-07
4585,4711.0,2026-07-07
1419,4249.0,2026-07-07
6715,4058.0,2026-07-07
069071,4000.0,2026-07-07
069101,4000.0,2026-07-07
069152,4000.0,2026-07-07
062066,4000.0,2026-07-07
062125,4000.0,2026-07-07
069269,4000.0,2026-07-07
060931,4000.0,2026-07-07
060906,4000.0,2026-07-07
061350,4000.0,2026-07-07
061369,4000.0,2026-07-07
6183,4000.0,2026-07-07
061484,4000.0,2026-07-07
8443,4000.0,2026-07-07
8488,4000.0,2026-07-07
063174,4000.0,2026-07-07
063127,4000.0,2026-07-07
062965,4000.0,2026-07-07
063306,4000.0,2026-07-07
033908,4000.0,2026-07-07
00689R,4000.0,2026-07-07
069437,4000.0,2026-07-07
062622,4000.0,2026-07-07
062725,4000.0,2026-07-07
069490,4000.0,2026-07-07
069528,4000.0,2026-07-07
068511,4000.0,2026-07-07
068221,4000.0,2026-07-07
068291,4000.0,2026-07-07
059438,4000.0,2026-07-07
059602,4000.0,2026-07-07
067805,4000.0,2026-07-07
032043,4000.0,2026-07-07
060275,4000.0,2026-07-07
060166,4000.0,2026-07-07
060035,4000.0,2026-07-07
060103,4000.0,2026-07-07
060713,4000.0,2026-07-07
2929,4000.0,2026-07-07
069864,4000.0,2026-07-07
069739,4000.0,2026-07-07
063950,4000.0,2026-07-07
063874,4000.0,2026-07-07
063795,4000.0,2026-07-07
070096,4000.0,2026-07-07
067763,4000.0,2026-07-07
067749,4000.0,2026-07-07
067734,4000.0,2026-07-07
089497,4000.0,2026-07-07
067646,4000.0,2026-07-07
1203,4000.0,2026-07-07
01007T,4000.0,2026-07-07
01010T,4000.0,2026-07-07
058802,4000.0,2026-07-07
08462U,4000.0,2026-07-07
08498U,4000.0,2026-07-07
08321U,4000.0,2026-07-07
067245,4000.0,2026-07-07
088427,4000.0,2026-07-07
073898,4000.0,2026-07-07
073882,4000.0,2026-07-07
073546,4000.0,2026-07-07
058331,4000.0,2026-07-07
03035T,4000.0,2026-07-07
055228,4000.0,2026-07-07
055345,4000.0,2026-07-07
055393,4000.0,2026-07-07
055035,4000.0,2026-07-07
055789,4000.0,2026-07-07
055931,4000.0,2026-07-07
055618,4000.0,2026-07-07
072884,4000.0,2026-07-07
073004,4000.0,2026-07-07
072774,4000.0,2026-07-07
066478,4000.0,2026-07-07
054760,4000.0,2026-07-07
054129,4000.0,2026-07-07
066226,4000.0,2026-07-07
066257,4000.0,2026-07-07
066267,4000.0,2026-07-07
066397,4000.0,2026-07-07
066907,4000.0,2026-07-07
066863,4000.0,2026-07-07
073364,4000.0,2026-07-07
057002,4000.0,2026-07-07
066823,4000.0,2026-07-07
066803,4000.0,2026-07-07
057294,4000.0,2026-07-07
057326,4000.0,2026-07-07
067012,4000.0,2026-07-07
067069,4000.0,2026-07-07
056647,4000.0,2026-07-07
066646,4000.0,2026-07-07
066649,4000.0,2026-07-07
056578,4000.0,2026-07-07
056615,4000.0,2026-07-07
066547,4000.0,2026-07-07
056427,4000.0,2026-07-07
056376,4000.0,2026-07-07
056369,4000.0,2026-07-07
056206,4000.0,2026-07-07
072145,4000.0,2026-07-07
071887,4000.0,2026-07-07
052824,4000.0,2026-07-07
052788,4000.0,2026-07-07
052436,4000.0,2026-07-07
052437,4000.0,2026-07-07
053623,4000.0,2026-07-07
066039,4000.0,2026-07-07
053978,4000.0,2026-07-07
053504,4000.0,2026-07-07
053530,4000.0,2026-07-07
072269,4000.0,2026-07-07
072362,4000.0,2026-07-07
050076,4000.0,2026-07-07
065482,4000.0,2026-07-07
065424,4000.0,2026-07-07
049543,4000.0,2026-07-07
049265,4000.0,2026-07-07
049268,4000.0,2026-07-07
065351,4000.0,2026-07-07
048802,4000.0,2026-07-07
050997,4000.0,2026-07-07
065741,4000.0,2026-07-07
065729,4000.0,2026-07-07
051188,4000.0,2026-07-07
052021,4000.0,2026-07-07
051951,4000.0,2026-07-07
051873,4000.0,2026-07-07
071551,4000.0,2026-07-07
051514,4000.0,2026-07-07
065804,4000.0,2026-07-07
064967,4000.0,2026-07-07
038660,4000.0,2026-07-07
064855,4000.0,2026-07-07
070425,4000.0,2026-07-07
064681,4000.0,2026-07-07
036028,4000.0,2026-07-07
03698T,4000.0,2026-07-07
037024,4000.0,2026-07-07
037041,4000.0,2026-07-07
037046,4000.0,2026-07-07
036844,4000.0,2026-07-07
036868,4000.0,2026-07-07
064752,4000.0,2026-07-07
03491T,4000.0,2026-07-07
070780,4000.0,2026-07-07
071055,4000.0,2026-07-07
048218,4000.0,2026-07-07
065203,4000.0,2026-07-07
047739,4000.0,2026-07-07
041589,4000.0,2026-07-07
041614,4000.0,2026-07-07
042137,4000.0,2026-07-07
041158,4000.0,2026-07-07
041093,4000.0,2026-07-07
044450,4000.0,2026-07-07
043899,4000.0,2026-07-07
047036,4000.0,2026-07-07
046714,4000.0,2026-07-07
046607,4000.0,2026-07-07
046111,4000.0,2026-07-07
045197,4000.0,2026-07-07
1454,3750.0,2026-07-07
006206,3396.0,2026-07-07
069009,3000.0,2026-07-07
2901,3000.0,2026-07-07
060819,3000.0,2026-07-07
068821,3000.0,2026-07-07
068858,3000.0,2026-07-07
060091,3000.0,2026-07-07
060313,3000.0,2026-07-07
068759,3000.0,2026-07-07
060452,3000.0,2026-07-07
060380,3000.0,2026-07-07
03182T,3000.0,2026-07-07
03013X,3000.0,2026-07-07
059030,3000.0,2026-07-07
03268T,3000.0,2026-07-07
067823,3000.0,2026-07-07
059491,3000.0,2026-07-07
068188,3000.0,2026-07-07
068205,3000.0,2026-07-07
068354,3000.0,2026-07-07
1906,3000.0,2026-07-07
059817,3000.0,2026-07-07
059790,3000.0,2026-07-07
069507,3000.0,2026-07-07
062682,3000.0,2026-07-07
069444,3000.0,2026-07-07
062570,3000.0,2026-07-07
033970,3000.0,2026-07-07
03361T,3000.0,2026-07-07
063433,3000.0,2026-07-07
063441,3000.0,2026-07-07
062981,3000.0,2026-07-07
062963,3000.0,2026-07-07
063025,3000.0,2026-07-07
062994,3000.0,2026-07-07
063083,3000.0,2026-07-07
063162,3000.0,2026-07-07
063232,3000.0,2026-07-07
062901,3000.0,2026-07-07
061378,3000.0,2026-07-07
4439,3000.0,2026-07-07
062088,3000.0,2026-07-07
062027,3000.0,2026-07-07
069031,3000.0,2026-07-07
6722,3000.0,2026-07-07
061736,3000.0,2026-07-07
061711,3000.0,2026-07-07
070074,3000.0,2026-07-07
064336,3000.0,2026-07-07
064322,3000.0,2026-07-07
064306,3000.0,2026-07-07
069973,3000.0,2026-07-07
069653,3000.0,2026-07-07
063640,3000.0,2026-07-07
064021,3000.0,2026-07-07
063980,3000.0,2026-07-07
069820,3000.0,2026-07-07
1235,3000.0,2026-07-07
1341,3000.0,2026-07-07
067718,3000.0,2026-07-07
1443,3000.0,2026-07-07
1220,3000.0,2026-07-07
067667,3000.0,2026-07-07
1233,3000.0,2026-07-07
08964U,3000.0,2026-07-07
08980U,3000.0,2026-07-07
089106,3000.0,2026-07-07
067637,3000.0,2026-07-07
1456,3000.0,2026-07-07
058745,3000.0,2026-07-07
08872U,3000.0,2026-07-07
067540,3000.0,2026-07-07
08773U,3000.0,2026-07-07
08836U,3000.0,2026-07-07
086465,3000.0,2026-07-07
067376,3000.0,2026-07-07
067381,3000.0,2026-07-07
087203,3000.0,2026-07-07
067253,3000.0,2026-07-07
067250,3000.0,2026-07-07
08489U,3000.0,2026-07-07
08475U,3000.0,2026-07-07
08564U,3000.0,2026-07-07
067301,3000.0,2026-07-07
067271,3000.0,2026-07-07
057997,3000.0,2026-07-07
057880,3000.0,2026-07-07
057902,3000.0,2026-07-07
057802,3000.0,2026-07-07
057644,3000.0,2026-07-07
032944,3000.0,2026-07-07
058347,3000.0,2026-07-07
030581,3000.0,2026-07-07
030587,3000.0,2026-07-07
058282,3000.0,2026-07-07
058239,3000.0,2026-07-07
067102,3000.0,2026-07-07
057601,3000.0,2026-07-07
057513,3000.0,2026-07-07
073763,3000.0,2026-07-07
073781,3000.0,2026-07-07
073913,3000.0,2026-07-07
056233,3000.0,2026-07-07
056687,3000.0,2026-07-07
073277,3000.0,2026-07-07
056854,3000.0,2026-07-07
057486,3000.0,2026-07-07
057309,3000.0,2026-07-07
057230,3000.0,2026-07-07
066834,3000.0,2026-07-07
066835,3000.0,2026-07-07
056984,3000.0,2026-07-07
056941,3000.0,2026-07-07
066905,3000.0,2026-07-07
057101,3000.0,2026-07-07
05708U,3000.0,2026-07-07
057184,3000.0,2026-07-07
054503,3000.0,2026-07-07
066369,3000.0,2026-07-07
054409,3000.0,2026-07-07
066284,3000.0,2026-07-07
054140,3000.0,2026-07-07
054193,3000.0,2026-07-07
054739,3000.0,2026-07-07
066443,3000.0,2026-07-07
066541,3000.0,2026-07-07
072455,3000.0,2026-07-07
072564,3000.0,2026-07-07
072685,3000.0,2026-07-07
054935,3000.0,2026-07-07
072895,3000.0,2026-07-07
055668,3000.0,2026-07-07
056002,3000.0,2026-07-07
055419,3000.0,2026-07-07
070723,3000.0,2026-07-07
070724,3000.0,2026-07-07
043715,3000.0,2026-07-07
043442,3000.0,2026-07-07
044548,3000.0,2026-07-07
04003C,3000.0,2026-07-07
040480,3000.0,2026-07-07
042915,3000.0,2026-07-07
041193,3000.0,2026-07-07
039479,3000.0,2026-07-07
070556,3000.0,2026-07-07
047520,3000.0,2026-07-07
071212,3000.0,2026-07-07
071219,3000.0,2026-07-07
065110,3000.0,2026-07-07
065120,3000.0,2026-07-07
048134,3000.0,2026-07-07
048153,3000.0,2026-07-07
071080,3000.0,2026-07-07
071123,3000.0,2026-07-07
064419,3000.0,2026-07-07
03533T,3000.0,2026-07-07
035897,3000.0,2026-07-07
064761,3000.0,2026-07-07
036843,3000.0,2026-07-07
064654,3000.0,2026-07-07
070168,3000.0,2026-07-07
070269,3000.0,2026-07-07
064858,3000.0,2026-07-07
064888,3000.0,2026-07-07
064874,3000.0,2026-07-07
039037,3000.0,2026-07-07
064998,3000.0,2026-07-07
065023,3000.0,2026-07-07
065026,3000.0,2026-07-07
065071,3000.0,2026-07-07
071380,3000.0,2026-07-07
051872,3000.0,2026-07-07
052076,3000.0,2026-07-07
052047,3000.0,2026-07-07
071703,3000.0,2026-07-07
071675,3000.0,2026-07-07
071593,3000.0,2026-07-07
065732,3000.0,2026-07-07
050906,3000.0,2026-07-07
065524,3000.0,2026-07-07
050729,3000.0,2026-07-07
065252,3000.0,2026-07-07
048540,3000.0,2026-07-07
049216,3000.0,2026-07-07
049243,3000.0,2026-07-07
065477,3000.0,2026-07-07
065471,3000.0,2026-07-07
050077,3000.0,2026-07-07
050063,3000.0,2026-07-07
065862,3000.0,2026-07-07
053424,3000.0,2026-07-07
066156,3000.0,2026-07-07
066174,3000.0,2026-07-07
054017,3000.0,2026-07-07
066004,3000.0,2026-07-07
053683,3000.0,2026-07-07
053694,3000.0,2026-07-07
052499,3000.0,2026-07-07
052679,3000.0,2026-07-07
052346,3000.0,2026-07-07
053042,3000.0,2026-07-07
053233,3000.0,2026-07-07
6906,2802.0,2026-07-07
6141,2802.0,2026-07-07
9902,2308.0,2026-07-07
8466,2000.0,2026-07-07
9937,2000.0,2026-07-07
063172,2000.0,2026-07-07
063183,2000.0,2026-07-07
063152,2000.0,2026-07-07
063082,2000.0,2026-07-07
063033,2000.0,2026-07-07
063311,2000.0,2026-07-07
063349,2000.0,2026-07-07
033634,2000.0,2026-07-07
063567,2000.0,2026-07-07
063577,2000.0,2026-07-07
033560,2000.0,2026-07-07
033593,2000.0,2026-07-07
033594,2000.0,2026-07-07
062548,2000.0,2026-07-07
062731,2000.0,2026-07-07
069329,2000.0,2026-07-07
069347,2000.0,2026-07-07
5538,2000.0,2026-07-07
061252,2000.0,2026-07-07
061462,2000.0,2026-07-07
061427,2000.0,2026-07-07
061160,2000.0,2026-07-07
060915,2000.0,2026-07-07
3593,2000.0,2026-07-07
061628,2000.0,2026-07-07
6655,2000.0,2026-07-07
061792,2000.0,2026-07-07
061843,2000.0,2026-07-07
061812,2000.0,2026-07-07
062044,2000.0,2026-07-07
062000,2000.0,2026-07-07
061907,2000.0,2026-07-07
069209,2000.0,2026-07-07
068530,2000.0,2026-07-07
059879,2000.0,2026-07-07
059923,2000.0,2026-07-07
059950,2000.0,2026-07-07
068141,2000.0,2026-07-07
068157,2000.0,2026-07-07
068168,2000.0,2026-07-07
059451,2000.0,2026-07-07
059461,2000.0,2026-07-07
059339,2000.0,2026-07-07
059655,2000.0,2026-07-07
059558,2000.0,2026-07-07
067927,2000.0,2026-07-07
03261T,2000.0,2026-07-07
03245T,2000.0,2026-07-07
03241T,2000.0,2026-07-07
059111,2000.0,2026-07-07
059144,2000.0,2026-07-07
059292,2000.0,2026-07-07
03287T,2000.0,2026-07-07
03282T,2000.0,2026-07-07
059022,2000.0,2026-07-07
020036,2000.0,2026-07-07
059046,2000.0,2026-07-07
060440,2000.0,2026-07-07
068576,2000.0,2026-07-07
060066,2000.0,2026-07-07
2254,2000.0,2026-07-07
068674,2000.0,2026-07-07
060159,2000.0,2026-07-07
060210,2000.0,2026-07-07
060495,2000.0,2026-07-07
060804,2000.0,2026-07-07
060839,2000.0,2026-07-07
069024,2000.0,2026-07-07
069003,2000.0,2026-07-07
068989,2000.0,2026-07-07
068984,2000.0,2026-07-07
2910,2000.0,2026-07-07
069828,2000.0,2026-07-07
063971,2000.0,2026-07-07
069911,2000.0,2026-07-07
069912,2000.0,2026-07-07
063892,2000.0,2026-07-07
069769,2000.0,2026-07-07
063866,2000.0,2026-07-07
063838,2000.0,2026-07-07
063827,2000.0,2026-07-07
069580,2000.0,2026-07-07
069628,2000.0,2026-07-07
064160,2000.0,2026-07-07
064073,2000.0,2026-07-07
071852,2000.0,2026-07-07
071880,2000.0,2026-07-07
071995,2000.0,2026-07-07
072054,2000.0,2026-07-07
052741,2000.0,2026-07-07
052902,2000.0,2026-07-07
052940,2000.0,2026-07-07
052353,2000.0,2026-07-07
052275,2000.0,2026-07-07
052235,2000.0,2026-07-07
052644,2000.0,2026-07-07
052621,2000.0,2026-07-07
052598,2000.0,2026-07-07
053728,2000.0,2026-07-07
065980,2000.0,2026-07-07
053795,2000.0,2026-07-07
053829,2000.0,2026-07-07
053588,2000.0,2026-07-07
053630,2000.0,2026-07-07
066179,2000.0,2026-07-07
066188,2000.0,2026-07-07
053904,2000.0,2026-07-07
066059,2000.0,2026-07-07
053344,2000.0,2026-07-07
050146,2000.0,2026-07-07
065483,2000.0,2026-07-07
065480,2000.0,2026-07-07
049700,2000.0,2026-07-07
049256,2000.0,2026-07-07
049257,2000.0,2026-07-07
048685,2000.0,2026-07-07
065273,2000.0,2026-07-07
065327,2000.0,2026-07-07
065328,2000.0,2026-07-07
065329,2000.0,2026-07-07
049449,2000.0,2026-07-07
049381,2000.0,2026-07-07
049499,2000.0,2026-07-07
050711,2000.0,2026-07-07
050660,2000.0,2026-07-07
050495,2000.0,2026-07-07
065509,2000.0,2026-07-07
050891,2000.0,2026-07-07
065613,2000.0,2026-07-07
065719,2000.0,2026-07-07
051299,2000.0,2026-07-07
065670,2000.0,2026-07-07
065674,2000.0,2026-07-07
071605,2000.0,2026-07-07
071631,2000.0,2026-07-07
051645,2000.0,2026-07-07
051647,2000.0,2026-07-07
051601,2000.0,2026-07-07
071528,2000.0,2026-07-07
065770,2000.0,2026-07-07
065828,2000.0,2026-07-07
071365,2000.0,2026-07-07
065006,2000.0,2026-07-07
037643,2000.0,2026-07-07
038813,2000.0,2026-07-07
038197,2000.0,2026-07-07
038147,2000.0,2026-07-07
038159,2000.0,2026-07-07
070226,2000.0,2026-07-07
070397,2000.0,2026-07-07
070517,2000.0,2026-07-07
03637T,2000.0,2026-07-07
036280,2000.0,2026-07-07
064648,2000.0,2026-07-07
064627,2000.0,2026-07-07
064590,2000.0,2026-07-07
037022,2000.0,2026-07-07
03708T,2000.0,2026-07-07
064585,2000.0,2026-07-07
035741,2000.0,2026-07-07
035616,2000.0,2026-07-07
064472,2000.0,2026-07-07
064538,2000.0,2026-07-07
03486T,2000.0,2026-07-07
071079,2000.0,2026-07-07
071077,2000.0,2026-07-07
070833,2000.0,2026-07-07
070918,2000.0,2026-07-07
048217,2000.0,2026-07-07
048528,2000.0,2026-07-07
071188,2000.0,2026-07-07
071142,2000.0,2026-07-07
047782,2000.0,2026-07-07
047802,2000.0,2026-07-07
039481,2000.0,2026-07-07
070707,2000.0,2026-07-07
070650,2000.0,2026-07-07
041320,2000.0,2026-07-07
04012C,2000.0,2026-07-07
040975,2000.0,2026-07-07
044378,2000.0,2026-07-07
044850,2000.0,2026-07-07
044870,2000.0,2026-07-07
043549,2000.0,2026-07-07
043675,2000.0,2026-07-07
043924,2000.0,2026-07-07
046580,2000.0,2026-07-07
046966,2000.0,2026-07-07
045194,2000.0,2026-07-07
046078,2000.0,2026-07-07
055408,2000.0,2026-07-07
055319,2000.0,2026-07-07
054947,2000.0,2026-07-07
054942,2000.0,2026-07-07
055002,2000.0,2026-07-07
055129,2000.0,2026-07-07
055166,2000.0,2026-07-07
055120,2000.0,2026-07-07
055152,2000.0,2026-07-07
055660,2000.0,2026-07-07
055695,2000.0,2026-07-07
054902,2000.0,2026-07-07
073023,2000.0,2026-07-07
073001,2000.0,2026-07-07
072959,2000.0,2026-07-07
072694,2000.0,2026-07-07
072645,2000.0,2026-07-07
072464,2000.0,2026-07-07
054806,2000.0,2026-07-07
066454,2000.0,2026-07-07
066423,2000.0,2026-07-07
054731,2000.0,2026-07-07
054280,2000.0,2026-07-07
066273,2000.0,2026-07-07
054432,2000.0,2026-07-07
054423,2000.0,2026-07-07
054426,2000.0,2026-07-07
054476,2000.0,2026-07-07
054559,2000.0,2026-07-07
054656,2000.0,2026-07-07
057136,2000.0,2026-07-07
057163,2000.0,2026-07-07
057114,2000.0,2026-07-07
066857,2000.0,2026-07-07
056913,2000.0,2026-07-07
057046,2000.0,2026-07-07
073307,2000.0,2026-07-07
057269,2000.0,2026-07-07
073434,2000.0,2026-07-07
057298,2000.0,2026-07-07
057466,2000.0,2026-07-07
057427,2000.0,2026-07-07
056822,2000.0,2026-07-07
066721,2000.0,2026-07-07
066729,2000.0,2026-07-07
056858,2000.0,2026-07-07
066650,2000.0,2026-07-07
066627,2000.0,2026-07-07
066661,2000.0,2026-07-07
066652,2000.0,2026-07-07
056081,2000.0,2026-07-07
056249,2000.0,2026-07-07
056327,2000.0,2026-07-07
056328,2000.0,2026-07-07
066566,2000.0,2026-07-07
056560,2000.0,2026-07-07
073093,2000.0,2026-07-07
073080,2000.0,2026-07-07
073823,2000.0,2026-07-07
073941,2000.0,2026-07-07
073765,2000.0,2026-07-07
067130,2000.0,2026-07-07
067144,2000.0,2026-07-07
073620,2000.0,2026-07-07
073654,2000.0,2026-07-07
073634,2000.0,2026-07-07
067082,2000.0,2026-07-07
073579,2000.0,2026-07-07
058238,2000.0,2026-07-07
030887,2000.0,2026-07-07
03069T,2000.0,2026-07-07
03315T,2000.0,2026-07-07
03325T,2000.0,2026-07-07
057672,2000.0,2026-07-07
08063U,2000.0,2026-07-07
07452U,2000.0,2026-07-07
057928,2000.0,2026-07-07
03036T,2000.0,2026-07-07
058101,2000.0,2026-07-07
067278,2000.0,2026-07-07
08390U,2000.0,2026-07-07
08590U,2000.0,2026-07-07
067199,2000.0,2026-07-07
067209,2000.0,2026-07-07
067172,2000.0,2026-07-07
067440,2000.0,2026-07-07
067445,2000.0,2026-07-07
08659U,2000.0,2026-07-07
08826U,2000.0,2026-07-07
087656,2000.0,2026-07-07
08845U,2000.0,2026-07-07
058680,2000.0,2026-07-07
1468,2000.0,2026-07-07
020028,2000.0,2026-07-07
089927,2000.0,2026-07-07
1103,2000.0,2026-07-07
067765,2000.0,2026-07-07
1423,2000.0,2026-07-07
00634R,1999.0,2026-07-07
7823,1769.0,2026-07-07
6416,1743.0,2026-07-07
2030,1685.0,2026-07-07
3054,1669.0,2026-07-07
6405,1285.0,2026-07-07
7750,1146.0,2026-07-07
00771,1075.0,2026-07-07
006203,1020.0,2026-07-07
069025,1000.0,2026-07-07
069014,1000.0,2026-07-07
2891C,1000.0,2026-07-07
068975,1000.0,2026-07-07
060728,1000.0,2026-07-07
060625,1000.0,2026-07-07
2712,1000.0,2026-07-07
068648,1000.0,2026-07-07
060224,1000.0,2026-07-07
060136,1000.0,2026-07-07
060106,1000.0,2026-07-07
060398,1000.0,2026-07-07
060368,1000.0,2026-07-07
060434,1000.0,2026-07-07
060277,1000.0,2026-07-07
060250,1000.0,2026-07-07
031675,1000.0,2026-07-07
020038,1000.0,2026-07-07
059019,1000.0,2026-07-07
059270,1000.0,2026-07-07
03256T,1000.0,2026-07-07
03260T,1000.0,2026-07-07
067926,1000.0,2026-07-07
067901,1000.0,2026-07-07
059682,1000.0,2026-07-07
059554,1000.0,2026-07-07
059543,1000.0,2026-07-07
059532,1000.0,2026-07-07
059511,1000.0,2026-07-07
059653,1000.0,2026-07-07
059445,1000.0,2026-07-07
059467,1000.0,2026-07-07
068150,1000.0,2026-07-07
068018,1000.0,2026-07-07
068244,1000.0,2026-07-07
059919,1000.0,2026-07-07
059853,1000.0,2026-07-07
059884,1000.0,2026-07-07
068553,1000.0,2026-07-07
059745,1000.0,2026-07-07
068475,1000.0,2026-07-07
8411,1000.0,2026-07-07
062733,1000.0,2026-07-07
069539,1000.0,2026-07-07
069558,1000.0,2026-07-07
062699,1000.0,2026-07-07
069485,1000.0,2026-07-07
069366,1000.0,2026-07-07
069301,1000.0,2026-07-07
062438,1000.0,2026-07-07
062509,1000.0,2026-07-07
069392,1000.0,2026-07-07
033649,1000.0,2026-07-07
033652,1000.0,2026-07-07
063353,1000.0,2026-07-07
063395,1000.0,2026-07-07
063458,1000.0,2026-07-07
063520,1000.0,2026-07-07
062951,1000.0,2026-07-07
063111,1000.0,2026-07-07
063189,1000.0,2026-07-07
9918,1000.0,2026-07-07
9928,1000.0,2026-07-07
062781,1000.0,2026-07-07
062778,1000.0,2026-07-07
062762,1000.0,2026-07-07
8467,1000.0,2026-07-07
910322,1000.0,2026-07-07
061589,1000.0,2026-07-07
061535,1000.0,2026-07-07
061444,1000.0,2026-07-07
6201,1000.0,2026-07-07
5306,1000.0,2026-07-07
061303,1000.0,2026-07-07
061332,1000.0,2026-07-07
4994,1000.0,2026-07-07
061018,1000.0,2026-07-07
060965,1000.0,2026-07-07
060972,1000.0,2026-07-07
061142,1000.0,2026-07-07
061239,1000.0,2026-07-07
069187,1000.0,2026-07-07
062171,1000.0,2026-07-07
062015,1000.0,2026-07-07
062082,1000.0,2026-07-07
061802,1000.0,2026-07-07
061799,1000.0,2026-07-07
061817,1000.0,2026-07-07
061853,1000.0,2026-07-07
061738,1000.0,2026-07-07
061719,1000.0,2026-07-07
061645,1000.0,2026-07-07
064197,1000.0,2026-07-07
064206,1000.0,2026-07-07
064209,1000.0,2026-07-07
069951,1000.0,2026-07-07
064368,1000.0,2026-07-07
063741,1000.0,2026-07-07
069665,1000.0,2026-07-07
063639,1000.0,2026-07-07
03462T,1000.0,2026-07-07
03447T,1000.0,2026-07-07
063853,1000.0,2026-07-07
063854,1000.0,2026-07-07
069706,1000.0,2026-07-07
069738,1000.0,2026-07-07
063901,1000.0,2026-07-07
063879,1000.0,2026-07-07
063922,1000.0,2026-07-07
063991,1000.0,2026-07-07
063964,1000.0,2026-07-07
1526,1000.0,2026-07-07
1475,1000.0,2026-07-07
058696,1000.0,2026-07-07
058718,1000.0,2026-07-07
01002T,1000.0,2026-07-07
020000,1000.0,2026-07-07
1413,1000.0,2026-07-07
067773,1000.0,2026-07-07
1439,1000.0,2026-07-07
08996U,1000.0,2026-07-07
067620,1000.0,2026-07-07
