stock_id,close,volume,prev_close,pct_change,date
1522A,48.85,3000,48.800000000000004,0.10245901639344263,2026-08-03
1524,26.4,263301,26.349999999999998,0.189753320683112,2026-08-03
1525,68.6,14819,68.39999999999999,0.29239766081871355,2026-08-03
1526,18.3,1355260,18.150000000000002,0.8264462809917353,2026-08-03
1527,32.25,434831,32.25,0.0,2026-08-03
1528,17.75,841335,17.25,2.898550724637681,2026-08-03
1529,17.1,207000,17.25,-0.8695652173913043,2026-08-03
1530,27.65,44790,27.75,-0.36036036036036034,2026-08-03
1531,13.0,152276,12.9,0.7751937984496124,2026-08-03
1532,21.6,517774,21.35,1.17096018735363,2026-08-03
1533,32.05,91094,32.55,-1.5360983102918588,2026-08-03
1535,46.2,32128,45.800000000000004,0.8733624454148471,2026-08-03
1536,48.75,1710120,46.65,4.501607717041801,2026-08-03
1537,126.5,74218,126.5,0.0,2026-08-03
1539,16.3,54630,16.0,1.875,2026-08-03
1540,19.8,236886,19.400000000000002,2.0618556701030926,2026-08-03
1541,21.4,27005,21.45,-0.2331002331002331,2026-08-03
1558,91.2,113159,91.8,-0.6535947712418301,2026-08-03
1560,671.0,1946314,640.0,4.84375,2026-08-03
1563,55.0,1102534,54.4,1.1029411764705883,2026-08-03
1568,27.15,641221,26.599999999999998,2.067669172932331,2026-08-03
1582,68.2,700158,66.0,3.3333333333333335,2026-08-03
1583,50.0,27678,49.65,0.7049345417925479,2026-08-03
1587,24.5,162870,23.85,2.7253668763102725,2026-08-03
1590,1415.0,878931,1325.0,6.7924528301886795,2026-08-03
1597,125.0,794404,114.0,9.649122807017543,2026-08-03
1598,20.15,310304,20.099999999999998,0.24875621890547267,2026-08-03
1603,29.2,156397,29.0,0.6896551724137931,2026-08-03
1604,23.35,183195,23.35,0.0,2026-08-03
1605,32.8,24071681,31.449999999999996,4.292527821939587,2026-08-03
1608,31.15,3557170,29.349999999999998,6.132879045996593,2026-08-03
1609,34.65,2572959,33.85,2.363367799113737,2026-08-03
1611,11.8,404984,11.700000000000001,0.8547008547008547,2026-08-03
1612,30.45,351824,30.4,0.16447368421052633,2026-08-03
1614,31.3,37424,31.35,-0.1594896331738437,2026-08-03
1615,41.9,74078,42.0,-0.2380952380952381,2026-08-03
1616,18.8,242672,18.55,1.3477088948787062,2026-08-03
1617,16.6,470893,16.200000000000003,2.4691358024691357,2026-08-03
1618,38.55,410274,38.099999999999994,1.1811023622047245,2026-08-03
1623,214.0,80988,213.5,0.234192037470726,2026-08-03
1626,9.81,53378,9.91,-1.0090817356205852,2026-08-03
1702,33.2,257222,33.75,-1.6296296296296298,2026-08-03
1707,90.5,327219,89.3,1.3437849944008957,2026-08-03
1708,48.6,2944332,48.25,0.7253886010362693,2026-08-03
1709,22.95,1375403,23.099999999999998,-0.6493506493506493,2026-08-03
1710,13.4,4867429,12.9,3.875968992248062,2026-08-03
1711,32.55,3206731,31.799999999999997,2.358490566037736,2026-08-03
1712,38.95,947170,39.0,-0.1282051282051282,2026-08-03
1713,46.1,201603,46.1,0.0,2026-08-03
1714,14.35,18803193,13.049999999999999,9.96168582375479,2026-08-03
1717,61.7,7666185,59.900000000000006,3.005008347245409,2026-08-03
1718,9.6,20109194,8.73,9.965635738831615,2026-08-03
1720,56.9,289360,56.699999999999996,0.3527336860670195,2026-08-03
1721,19.6,352925,19.200000000000003,2.083333333333333,2026-08-03
1722,45.5,1738927,45.8,-0.6550218340611355,2026-08-03
1723,83.5,542044,81.3,2.7060270602706034,2026-08-03
1725,29.9,40230,29.9,0.0,2026-08-03
1726,77.2,32639,78.10000000000001,-1.1523687580025608,2026-08-03
1727,70.8,1625532,67.8,4.424778761061947,2026-08-03
1730,51.3,18772,51.199999999999996,0.19531250000000006,2026-08-03
1731,20.5,92060,20.55,-0.24330900243309003,2026-08-03
1732,26.5,153522,26.3,0.7604562737642585,2026-08-03
1733,32.4,399265,31.299999999999997,3.514376996805112,2026-08-03
1734,31.7,270195,31.7,0.0,2026-08-03
1735,19.55,174492,19.150000000000002,2.088772845953003,2026-08-03
1736,130.0,704732,123.0,5.691056910569105,2026-08-03
1737,32.25,271824,32.05,0.6240249609984401,2026-08-03
1752,31.65,40535,31.7,-0.1577287066246057,2026-08-03
1760,59.0,73409,58.6,0.6825938566552902,2026-08-03
1762,32.1,256528,32.6,-1.5337423312883436,2026-08-03
